PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,IsAlone,Total_Amenities,NoSpending,IsSleep,IsVIP,Side,Num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T
2747_01,1.419603235164289,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,0,0,0,1418,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2748_01,0.015600482643158482,1.185488074048893,1.5038551198163643,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.26439327217949715,0,0,0,1,1372,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2750_01,-0.7566010312434633,1.7104082791934265,-0.6489032714011534,-0.6248885376370679,1.2160795522241041,0.2725758795389604,True,-0.6486679746237808,1,-0.22912758684751675,0,0,0,0,1419,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2751_01,0.8580021341558368,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,1374,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2752_01,-1.388402269877972,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.619529738802574,0,-0.510540631415845,1,0,0,0,1278,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2752_02,-0.1531169212948873,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.619529738802574,0,-0.510540631415845,1,1,0,0,1278,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2752_03,2.0514044737987978,-0.6403720524482873,0.85911000488032,-0.6248885376370679,1.736865033435856,-0.63481033484923,True,0.619529738802574,0,-0.21131663465964787,0,0,0,0,724,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2753_01,0.7176018589037237,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,1.8523773639317898,False,-0.6486679746237808,1,-0.18744995872790354,0,0,0,1,979,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2754_01,-1.107601719373746,1.863626497255391,-0.4123536323720409,-0.6248885376370679,0.8992503836060816,-0.63481033484923,False,-0.6486679746237808,1,-0.15930865427107072,0,0,0,0,735,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2755_01,0.5070014460255542,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1728,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2756_01,-0.40560034311318066,1.3939896500523286,-0.6489032714011534,-0.6248885376370679,1.7940792438590545,-0.63481033484923,False,-0.6486679746237808,1,-0.10409470248867718,0,0,0,0,1420,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2758_01,-0.3354002054871241,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1280,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2759_01,0.2964010331473846,-0.6403720524482873,-0.6489032714011534,1.3732499674603988,0.31680025833942416,1.8111230337542432,False,-0.6486679746237808,1,-0.1564589019210117,0,0,0,0,746,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2760_01,-0.7566010312434633,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.619529738802574,0,-0.510540631415845,1,0,0,1,1271,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2760_02,-1.8798032332603678,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.619529738802574,0,-0.510540631415845,1,1,0,1,1271,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2760_03,-2.020203508512481,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.619529738802574,0,-0.510540631415845,1,1,0,1,1271,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2762_01,0.5070014460255542,1.7253814224638524,-0.6489032714011534,1.537579380787956,-0.6632339304133921,-0.63481033484923,False,-0.01456911791060339,0,-0.19528677769056585,0,0,0,1,1272,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2762_02,-0.9672014441216329,1.3954332278789148,-0.6489032714011534,0.3069746274877736,1.2180845247234142,-0.63481033484923,False,-0.01456911791060339,0,-0.3523793759875694,0,0,0,1,1272,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2763_01,0.15600075789527154,1.0208882335243545,1.613492838075441,-0.6248885376370679,-0.6632339304133921,0.3018042006557585,True,-0.6486679746237808,1,-0.2045484728282577,0,0,0,0,757,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2764_01,0.9282022717818933,-0.6403720524482873,-0.6489032714011534,1.460421630019577,1.1889506826902687,1.9572259493128965,True,-0.6486679746237808,1,0.05513521007087064,0,0,0,1,989,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2765_01,-0.12479979260895457,2.0471666475685484,-0.4123536323720409,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,-0.6486679746237808,1,0.024856591351493533,0,0,0,1,1376,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2768_01,0.5070014460255542,1.1305515977175067,-0.17580399334292854,-0.6248885376370679,0.08930891518439005,-0.63481033484923,True,0.619529738802574,0,-0.4631634985961139,0,0,0,1,1377,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2768_02,-2.020203508512481,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.619529738802574,0,-0.510540631415845,1,0,0,1,1276,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2768_03,-1.8096030956343112,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.619529738802574,0,-0.510540631415845,1,1,0,1,1276,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2769_01,-0.4758004807392372,-0.6403720524482873,1.648184485172011,1.4202829893000568,-0.6632339304133921,-0.63481033484923,False,-0.6486679746237808,1,-0.14399123538950348,0,0,0,0,1421,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2770_01,1.9110041985466848,-0.6403720524482873,1.8939744612596618,-0.6248885376370679,0.9923384665722237,-0.63481033484923,False,-0.6486679746237808,1,0.13670937109131012,0,0,0,1,1277,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2772_01,-0.40560034311318066,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,1.7363879119290841,-0.63481033484923,False,-0.6486679746237808,1,-0.2408828152915102,0,0,0,1,1278,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2773_01,-0.26520006786106765,1.47306609358961,-0.2739809639808845,1.8915755028874484,0.9770984627622907,-0.63481033484923,False,-0.6486679746237808,1,-0.13437332120805429,0,0,0,1,1828,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2774_01,0.015600482643158482,-0.13106125041621927,-0.6489032714011534,-0.08615080967936879,-0.6632339304133921,1.7563312974317664,False,0.619529738802574,0,-0.2601186436544086,0,0,0,0,1423,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2774_02,-0.8268011688695198,-0.6403720524482873,1.7695806340634495,0.7219557822571798,-0.6632339304133921,-0.63481033484923,False,0.619529738802574,0,-0.07381608376930007,0,0,0,0,1423,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2774_03,-1.107601719373746,1.5725828657920538,-0.09965201870399314,-0.6248885376370679,-0.6632339304133921,1.670639031451143,False,0.619529738802574,0,-0.1660768161024609,0,0,0,0,1423,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2778_01,0.43680130839949766,2.203790624611274,-0.6489032714011534,1.7178037249656073,-0.6632339304133921,-0.63481033484923,True,-0.01456911791060339,0,0.45659407238543526,0,0,0,0,1695,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2778_02,1.700403785668515,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.01456911791060339,0,-0.510540631415845,1,1,0,0,1424,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2780_01,-0.3354002054871241,0.35453873890217197,1.5882367617042852,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,-0.6486679746237808,1,-0.2554877960855627,0,0,0,0,1426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2781_01,0.6474017212776673,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1281,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2783_01,-0.5460006183652937,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.01456911791060339,0,-0.510540631415845,1,1,0,0,1706,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2783_02,0.015600482643158482,-0.2367527912317651,0.10094134343938438,-0.6248885376370679,2.217580209194321,1.209190415043949,False,-0.01456911791060339,0,0.5684468521252518,0,0,0,0,1706,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2784_01,1.2090028222861193,-0.6403720524482873,-0.6489032714011534,2.2570093844960764,0.7736012556648519,0.16752615998847306,True,-0.6486679746237808,1,0.10251234289060186,0,0,0,0,1282,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2785_01,2.0514044737987978,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,25,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2786_01,1.700403785668515,-0.6403720524482873,-0.4123536323720409,-0.6248885376370679,1.246897874417242,1.6301017989846935,True,-0.6486679746237808,1,-0.2651057102670119,0,0,0,1,996,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2787_01,-0.5460006183652937,0.32919144203866274,-0.6489032714011534,2.096269172788503,0.847462673337583,-0.38170135136456046,False,-0.6486679746237808,1,-0.09162703595716896,0,0,0,1,1379,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2788_01,-0.12479979260895457,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1283,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2789_01,0.15600075789527154,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1285,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2790_01,-0.40560034311318066,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,1.887727452228929,0,-0.510540631415845,1,1,0,0,1739,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2790_02,0.8580021341558368,-0.6403720524482873,1.3207106181789852,2.62948693126151,1.935484540855054,0.8080221676250975,False,1.887727452228929,0,1.6328293548722963,0,0,0,0,1739,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2790_03,0.015600482643158482,-0.13106125041621927,1.6851979526768026,-0.6248885376370679,1.6944185105783989,1.7736987783640772,False,1.887727452228929,0,0.323368150020176,0,0,0,0,1739,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2790_04,1.7706039232945716,-0.6403720524482873,0.5924920875548744,-0.6248885376370679,2.3959461042809287,-0.63481033484923,False,1.887727452228929,0,1.1729505693815216,0,0,0,0,1739,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2790_05,0.9984024094079499,-0.6403720524482873,2.491696745100045,1.8986954050777705,0.2045562410666924,1.4054242185992172,True,1.887727452228929,0,3.3576419647455187,0,0,0,0,1739,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2792_01,0.5070014460255542,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,1280,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2793_01,1.3494030975382325,1.8085340497545292,0.8790729463207348,-0.6248885376370679,-0.6632339304133921,-0.38170135136456046,True,-0.6486679746237808,1,-0.19991762525941179,0,0,0,0,768,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2795_01,0.3666011707734411,0.24059089368334136,2.3000632267115986,0.4525869182783303,-0.1615387000148706,-0.63481033484923,True,-0.01456911791060339,0,1.5152770704323617,0,0,0,1,36,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2795_02,0.9282022717818933,-0.6403720524482873,1.6336247942900004,-0.6248885376370679,2.1856429602442935,1.7424695805956523,False,-0.01456911791060339,0,0.9481763527706164,0,0,0,1,36,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2796_01,-0.8268011688695198,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,1.7837563360413873,-0.63481033484923,False,-0.6486679746237808,1,-0.20312359665322818,0,0,0,1,1380,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2797_01,-0.4758004807392372,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,1.9961215516529054,False,-0.6486679746237808,1,-0.031426017562172136,0,0,0,0,1429,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2798_01,0.5772015836516107,0.07453604102262879,1.4267694401048314,-0.6248885376370679,0.7870063663333501,2.2925413907647685,False,-0.01456911791060339,0,0.745843935916426,0,0,0,0,1040,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2798_02,0.6474017212776673,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.01456911791060339,0,-0.510540631415845,1,1,0,0,1040,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2799_01,-0.5460006183652937,-0.13106125041621927,-0.6489032714011534,-0.6248885376370679,1.7912183861902988,-0.63481033484923,False,-0.01456911791060339,0,-0.19564299673432323,0,0,0,1,1281,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2799_02,-0.40560034311318066,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.01456911791060339,0,-0.510540631415845,1,1,0,1,1281,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2801_01,-0.12479979260895457,-0.3857166514322533,1.618416148252015,-0.6248885376370679,2.7678170392653265,2.3612000431680933,False,-0.6486679746237808,1,5.7336229866072275,0,0,0,0,1750,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2802_01,-0.40560034311318066,0.44138563197473313,2.034060397155283,-0.6248885376370679,-0.6632339304133921,1.1224024544247575,True,-0.6486679746237808,1,0.4637184532605828,0,0,0,0,1430,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2805_01,-0.6864008936174067,-0.6403720524482873,-0.6489032714011534,1.6700362013043313,1.3614731544045278,-0.63481033484923,False,-0.6486679746237808,1,-0.2846977576736677,0,0,0,0,1431,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2806_01,-0.054599654982898045,1.878237163171079,-0.6489032714011534,0.9973498386211954,1.197516682845574,-0.63481033484923,False,-0.6486679746237808,1,-0.0894897216946247,0,0,0,1,1839,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2807_01,0.2964010331473846,-0.6403720524482873,-0.6489032714011534,1.335072827580436,0.4714907984696126,1.8155980784285857,False,0.619529738802574,0,-0.15574646383349694,0,0,0,0,791,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2807_02,-0.3354002054871241,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.619529738802574,0,-0.510540631415845,1,1,0,0,1287,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2807_03,-2.020203508512481,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.619529738802574,0,-0.510540631415845,1,1,0,0,1287,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2809_01,0.8580021341558368,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1288,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2810_01,-0.6864008936174067,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1289,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2811_01,1.0686025470340064,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,1.83760487008594,False,-0.6486679746237808,1,-0.20027384430316916,0,0,0,1,1381,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2812_01,0.9984024094079499,1.817320386195356,-0.6489032714011534,1.6886437667882455,1.0723464125467768,-0.63481033484923,True,-0.6486679746237808,1,-0.04496234122495249,0,0,0,1,1382,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2813_01,-1.0374015817476894,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,1283,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2814_01,-0.7566010312434633,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1290,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2817_01,-0.26520006786106765,1.3700859310154059,-0.6489032714011534,2.023359526052925,-0.6632339304133921,0.3018042006557585,False,-0.6486679746237808,1,-0.09768275970104438,0,0,0,0,1433,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2818_01,-2.020203508512481,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.619529738802574,0,-0.510540631415845,1,0,0,0,1434,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2818_02,-1.7394029580082546,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.619529738802574,0,-0.510540631415845,1,1,0,0,1434,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2818_03,-0.3354002054871241,1.2377215714504275,-0.6489032714011534,2.052524623750667,-0.2656498669272334,-0.63481033484923,True,0.619529738802574,0,-0.10160116918237554,0,0,0,0,1434,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2819_01,0.6474017212776673,0.9602395701431484,1.1037854799677975,-0.6248885376370679,-0.6632339304133921,1.6126919552277592,False,-0.6486679746237808,1,-0.2554877960855627,0,0,0,0,1435,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2820_01,1.0686025470340064,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1292,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2821_01,1.9812043361727412,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1293,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2822_01,-1.8096030956343112,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,1.887727452228929,0,-0.510540631415845,1,1,0,1,1285,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2822_02,-1.6692028203821982,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,1.887727452228929,0,-0.510540631415845,1,0,0,1,1285,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2822_03,-1.8096030956343112,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,1.887727452228929,0,-0.510540631415845,1,1,0,1,1285,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2822_04,-0.7566010312434633,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,1.887727452228929,0,-0.510540631415845,1,1,0,1,1285,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2822_05,-1.4586024075040285,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,1.887727452228929,0,-0.510540631415845,1,1,0,1,1285,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2823_01,-0.5460006183652937,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1436,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2824_01,0.43680130839949766,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,47,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2825_01,1.279202959912176,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,0,0,1,1383,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2826_01,-0.054599654982898045,2.065986850713621,1.1823379497878288,-0.6248885376370679,0.40234855587325685,2.295062637203954,False,-0.01456911791060339,0,1.2217525783762826,0,0,0,0,1850,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2826_02,1.419603235164289,0.4781553022391509,2.363086906695819,1.3822357348237873,2.2940402236158657,2.2183935312251464,False,-0.01456911791060339,0,4.124581565955153,0,0,0,0,1850,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2831_01,-0.40560034311318066,-0.6403720524482873,1.6428488420479868,-0.6248885376370679,1.5829048600731752,2.030776921311347,True,-0.01456911791060339,0,0.4861602530172976,0,0,0,0,1739,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2831_02,-0.6864008936174067,-0.6403720524482873,-0.4123536323720409,-0.6248885376370679,2.102743179081434,0.835083366207462,False,-0.01456911791060339,0,0.2521243412687005,0,0,0,0,1739,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2832_01,0.3666011707734411,-0.6403720524482873,1.2367624787907496,0.6101576025678151,-0.6632339304133921,1.645303876477256,False,-0.6486679746237808,1,-0.23019624397878888,0,0,0,0,813,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2834_01,0.7878019965297802,-0.6403720524482873,0.19911831407734035,-0.6248885376370679,2.1229849844992126,1.9822985887648537,True,-0.6486679746237808,1,0.7401444312163079,0,0,1,1,58,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2835_01,-0.1949999302350111,-0.6403720524482873,1.1363118888760757,-0.6248885376370679,1.6196455140597878,2.479603707839965,False,-0.6486679746237808,1,1.5526800700268863,0,0,1,0,1051,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2837_01,-0.40560034311318066,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.1615387000148706,2.125821656783743,False,-0.6486679746237808,1,0.17411237068583477,0,0,0,0,1437,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2838_01,-0.4758004807392372,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,-0.6486679746237808,1,-0.510540631415845,1,0,0,0,824,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2839_01,1.560003510416402,-0.3857166514322533,2.176094223936783,-0.6248885376370679,1.1427867075048792,-0.63481033484923,True,-0.6486679746237808,1,0.9435455052017705,0,0,0,1,80,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2840_01,1.0686025470340064,1.7519786123778744,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,0.4769246631723051,False,-0.6486679746237808,1,-0.2640370531357398,0,0,0,1,1385,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2843_01,1.4898033727903455,1.5200774564570982,-0.6489032714011534,1.8969276213278579,-0.6632339304133921,-0.63481033484923,False,-0.6486679746237808,1,-0.14933452104586414,0,0,0,0,835,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2846_01,-0.054599654982898045,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,1,1287,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2847_01,-1.107601719373746,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1300,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2852_01,-0.5460006183652937,0.6551778375444898,1.0042675685430882,-0.6248885376370679,1.5572062069681678,-0.63481033484923,False,-0.6486679746237808,1,-0.28968482428627096,0,0,0,0,1301,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2853_01,-0.6162007559913503,0.8450048931912553,1.613943358261202,1.2088009244184188,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.18139423498402812,0,0,0,1,1389,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2854_01,-1.0374015817476894,-0.6403720524482873,-0.6489032714011534,0.42750614379164964,1.703942655255066,1.8106724981322806,False,-0.6486679746237808,1,0.029131219876582067,0,0,0,0,1441,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2856_01,0.6474017212776673,-0.6403720524482873,1.6714036634254936,-0.6248885376370679,-0.6632339304133921,2.408948115655013,False,-0.6486679746237808,1,1.2933526061715155,0,0,0,1,91,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2857_01,0.015600482643158482,1.7288859649440098,-0.6489032714011534,-0.6248885376370679,0.680695213251073,-0.63481033484923,False,-0.6486679746237808,1,-0.2715176530546447,0,0,0,1,1390,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2858_01,0.5070014460255542,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.619529738802574,0,-0.510540631415845,1,1,0,1,102,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2858_02,-0.8970013064955764,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.619529738802574,0,-0.510540631415845,1,1,0,1,102,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2858_03,0.7878019965297802,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.619529738802574,0,-0.510540631415845,1,1,0,1,102,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2859_01,0.40619843590313853,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.510540631415845,1,1,0,0,1872,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2860_01,-0.7566010312434633,1.2125323258193756,0.4211436764299588,1.0682031177079963,1.8556923204186346,-0.63481033484923,True,-0.6486679746237808,1,-0.04531856026870987,0,0,0,1,1391,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2861_01,-0.8268011688695198,0.017902609784268855,1.613492838075441,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,-0.6486679746237808,1,-0.2394579391164807,0,0,0,1,1392,1,0,0,0,0,1,0,0,0,0,0,1,0,0
